latitude,longitude,Genus,Species,Common Name
40.765679,-111.82367,Rosa,,Pat Austinr Rose
40.76567,-111.82367,Rosa,,Pat Austinr Rose
40.766355,-111.824792,Rosa,,Pat Austinr Rose
40.766346,-111.82478,Rosa,,Pat Austinr Rose
40.765698,-111.823469,Cornus,mas,Cornelian Cherry
40.766655,-111.823196,Oenothera,caespitosa,White Tufted Evening Primrose
40.766655,-111.823196,Oenothera,caespitosa,White Tufted Evening Primrose
40.766401,-111.825906,Amsonia,hubrichtii,Narrowleaf Bluestar
40.766947,-111.82525,Cercis,canadensis,Eastern Redbud
40.767137,-111.825133,Cercis,canadensis,Eastern Redbud
40.767073,-111.825168,Cercis,canadensis,Eastern Redbud
40.766351,-111.825444,Cercis,canadensis,Eastern Redbud
40.76636,-111.825384,Cercis,canadensis,Eastern Redbud
40.766387,-111.825385,Cercis,canadensis,Eastern Redbud
40.766405,-111.825373,Cercis,canadensis,Eastern Redbud
40.76689,-111.825581,Rosa,,Margaret Merrillr Rose
40.766891,-111.825545,Rosa,,Margaret Merrillr Rose
40.7669,-111.825545,Rosa,,Margaret Merrillr Rose
40.766872,-111.825557,Rosa,,Margaret Merrillr Rose
40.766899,-111.825569,Rosa,,Margaret Merrillr Rose
40.766881,-111.825569,Rosa,,Margaret Merrillr Rose
40.76689,-111.825557,Rosa,,Margaret Merrillr Rose
40.766397,-111.824058,Berberis,koreana,Korean Barberry
40.766388,-111.824058,Berberis,koreana,Korean Barberry
40.766388,-111.824046,Berberis,koreana,Korean Barberry
40.766397,-111.824058,Berberis,koreana,Korean Barberry
40.767721,-111.823979,Geranium,viscosissimum,Sticky Purple Geranium
40.765927,-111.823709,Quercus,buckleyi,Texas Red Oak
40.767238,-111.826083,Picea,abies,Birds Nest Spruce
40.767229,-111.826035,Picea,abies,Birds Nest Spruce
40.767284,-111.825976,Picea,abies,Birds Nest Spruce
40.767238,-111.826047,Picea,abies,Birds Nest Spruce
40.767275,-111.825988,Picea,abies,Birds Nest Spruce
40.767257,-111.826012,Picea,abies,Birds Nest Spruce
40.767238,-111.82613,Picea,abies,Birds Nest Spruce
40.767238,-111.82613,Picea,abies,Birds Nest Spruce
40.767247,-111.826059,Picea,abies,Birds Nest Spruce
40.767275,-111.826,Picea,abies,Birds Nest Spruce
40.767247,-111.826035,Picea,abies,Birds Nest Spruce
40.767229,-111.826071,Picea,abies,Birds Nest Spruce
40.76722,-111.826047,Picea,abies,Birds Nest Spruce
40.767229,-111.826082,Picea,abies,Birds Nest Spruce
40.767229,-111.826047,Picea,abies,Birds Nest Spruce
40.767238,-111.826035,Picea,abies,Birds Nest Spruce
40.76722,-111.826059,Picea,abies,Birds Nest Spruce
40.767266,-111.826012,Picea,abies,Birds Nest Spruce
40.767293,-111.825953,Picea,abies,Birds Nest Spruce
40.767265,-111.826024,Picea,abies,Birds Nest Spruce
40.767238,-111.826059,Picea,abies,Birds Nest Spruce
40.767256,-111.826024,Picea,abies,Birds Nest Spruce
40.767238,-111.826071,Picea,abies,Birds Nest Spruce
40.767293,-111.825965,Picea,abies,Birds Nest Spruce
40.767275,-111.826,Picea,abies,Birds Nest Spruce
40.767229,-111.826106,Picea,abies,Birds Nest Spruce
40.767238,-111.826118,Picea,abies,Birds Nest Spruce
40.766798,-111.825947,Spiraea,fritschiana,Pink Parasols Spiraea
40.766789,-111.825935,Spiraea,fritschiana,Pink Parasols Spiraea
40.766556,-111.825731,Spiraea,fritschiana,Pink Parasols Spiraea
40.766556,-111.825719,Spiraea,fritschiana,Pink Parasols Spiraea
40.766565,-111.825731,Spiraea,fritschiana,Pink Parasols Spiraea
40.766565,-111.825719,Spiraea,fritschiana,Pink Parasols Spiraea
40.766565,-111.825707,Spiraea,fritschiana,Pink Parasols Spiraea
40.767725,-111.824773,Hemerocallis,,Blue Ribbons Daylily
40.766655,-111.823267,Psoralea,esculenta,Prairie Turnip
40.766645,-111.823291,Psoralea,esculenta,Prairie Turnip
40.766646,-111.823196,Psoralea,esculenta,Prairie Turnip
40.766538,-111.823195,Psoralea,esculenta,Prairie Turnip
40.766691,-111.823197,Psoralea,esculenta,Prairie Turnip
40.766306,-111.824104,Psoralea,esculenta,Prairie Turnip
40.76669,-111.823315,Psoralea,esculenta,Prairie Turnip
40.766654,-111.823315,Psoralea,esculenta,Prairie Turnip
40.766737,-111.823067,Psoralea,esculenta,Prairie Turnip
40.766645,-111.823315,Psoralea,esculenta,Prairie Turnip
40.766637,-111.82322,Psoralea,esculenta,Prairie Turnip
40.766654,-111.823326,Psoralea,esculenta,Prairie Turnip
40.766699,-111.823315,Psoralea,esculenta,Prairie Turnip
40.7667,-111.823149,Psoralea,esculenta,Prairie Turnip
40.766564,-111.823337,Psoralea,esculenta,Prairie Turnip
40.766746,-111.823091,Psoralea,esculenta,Prairie Turnip
40.766713,-111.823943,Berberis,thunbergii,Rose Glow Japanese Barberry
40.766713,-111.823955,Berberis,thunbergii,Rose Glow Japanese Barberry
40.766713,-111.823931,Berberis,thunbergii,Rose Glow Japanese Barberry
40.766722,-111.82392,Berberis,thunbergii,Rose Glow Japanese Barberry
40.766722,-111.823943,Berberis,thunbergii,Rose Glow Japanese Barberry
40.766722,-111.823932,Berberis,thunbergii,Rose Glow Japanese Barberry
40.766713,-111.823967,Berberis,thunbergii,Rose Glow Japanese Barberry
40.766722,-111.823908,Berberis,thunbergii,Rose Glow Japanese Barberry
40.766242,-111.824222,Eryngium,agavifolium,Agave Sea Holly
40.766163,-111.823925,Eryngium,agavifolium,Agave Sea Holly
40.766181,-111.82402,Eryngium,agavifolium,Agave Sea Holly
40.766181,-111.82402,Eryngium,agavifolium,Agave Sea Holly
40.765992,-111.823899,Eryngium,agavifolium,Agave Sea Holly
40.765778,-111.823695,Miscanthus,sinensis,Variegated Maiden Grass
40.765841,-111.823719,Miscanthus,sinensis,Variegated Maiden Grass
40.765796,-111.823719,Miscanthus,sinensis,Variegated Maiden Grass
40.765796,-111.823695,Miscanthus,sinensis,Variegated Maiden Grass
40.765805,-111.823707,Miscanthus,sinensis,Variegated Maiden Grass
40.765814,-111.823719,Miscanthus,sinensis,Variegated Maiden Grass
40.765796,-111.823707,Miscanthus,sinensis,Variegated Maiden Grass
40.765832,-111.823719,Miscanthus,sinensis,Variegated Maiden Grass
40.765823,-111.823707,Miscanthus,sinensis,Variegated Maiden Grass
40.765823,-111.823707,Miscanthus,sinensis,Variegated Maiden Grass
40.765814,-111.823707,Miscanthus,sinensis,Variegated Maiden Grass
40.765787,-111.823695,Miscanthus,sinensis,Variegated Maiden Grass
40.765787,-111.823695,Miscanthus,sinensis,Variegated Maiden Grass
40.765787,-111.823719,Miscanthus,sinensis,Variegated Maiden Grass
40.765805,-111.823707,Miscanthus,sinensis,Variegated Maiden Grass
40.765787,-111.823707,Miscanthus,sinensis,Variegated Maiden Grass
40.765814,-111.823707,Miscanthus,sinensis,Variegated Maiden Grass
40.765787,-111.823707,Miscanthus,sinensis,Variegated Maiden Grass
40.765804,-111.823731,Miscanthus,sinensis,Variegated Maiden Grass
40.765787,-111.823719,Miscanthus,sinensis,Variegated Maiden Grass
40.765831,-111.823731,Miscanthus,sinensis,Variegated Maiden Grass
40.765823,-111.823719,Miscanthus,sinensis,Variegated Maiden Grass
40.765778,-111.823718,Miscanthus,sinensis,Variegated Maiden Grass
40.767368,-111.82548,Gaura,lindheimeri,Gaura
40.7671,-111.825204,Fargesia,nitida,Fountain Bamboo
40.766538,-111.825707,Viburnum,carlesii,Cayuga Koreanspice Viburnum
40.76652,-111.825706,Viburnum,carlesii,Cayuga Koreanspice Viburnum
40.766529,-111.825695,Viburnum,carlesii,Cayuga Koreanspice Viburnum
40.766511,-111.825765,Viburnum,carlesii,Cayuga Koreanspice Viburnum
40.766493,-111.825753,Viburnum,carlesii,Cayuga Koreanspice Viburnum
40.766477,-111.824166,Viburnum,carlesii,Cayuga Koreanspice Viburnum
40.766493,-111.825765,Viburnum,carlesii,Cayuga Koreanspice Viburnum
40.766502,-111.825777,Viburnum,carlesii,Cayuga Koreanspice Viburnum
40.766492,-111.825777,Viburnum,carlesii,Cayuga Koreanspice Viburnum
40.766502,-111.825754,Viburnum,carlesii,Cayuga Koreanspice Viburnum
40.766501,-111.825789,Viburnum,carlesii,Cayuga Koreanspice Viburnum
40.766538,-111.825695,Viburnum,carlesii,Cayuga Koreanspice Viburnum
40.76652,-111.825718,Viburnum,carlesii,Cayuga Koreanspice Viburnum
40.766468,-111.824142,Viburnum,carlesii,Cayuga Koreanspice Viburnum
40.76645,-111.824141,Viburnum,carlesii,Cayuga Koreanspice Viburnum
40.766486,-111.82413,Viburnum,carlesii,Cayuga Koreanspice Viburnum
40.766486,-111.824154,Viburnum,carlesii,Cayuga Koreanspice Viburnum
40.766154,-111.823936,Satureja,montana,Winter Savory
40.766154,-111.823936,Satureja,montana,Winter Savory
40.765986,-111.823531,Satureja,montana,Winter Savory
40.766751,-111.827368,Rosa,,Electric BlanketT  Rose
40.766707,-111.827296,Rosa,,Electric BlanketT  Rose
40.76668,-111.827284,Rosa,,Electric BlanketT  Rose
40.766806,-111.82725,Rosa,,Electric BlanketT  Rose
40.766815,-111.827262,Rosa,,Electric BlanketT  Rose
40.766788,-111.82725,Rosa,,Electric BlanketT  Rose
40.766815,-111.827262,Rosa,,Electric BlanketT  Rose
40.766797,-111.827286,Rosa,,Electric BlanketT  Rose
40.766806,-111.82725,Rosa,,Electric BlanketT  Rose
40.766788,-111.82725,Rosa,,Electric BlanketT  Rose
40.766806,-111.827274,Rosa,,Electric BlanketT  Rose
40.766806,-111.827274,Rosa,,Electric BlanketT  Rose
40.766788,-111.827262,Rosa,,Electric BlanketT  Rose
40.766806,-111.827262,Rosa,,Electric BlanketT  Rose
40.766797,-111.82725,Rosa,,Electric BlanketT  Rose
40.766788,-111.827262,Rosa,,Electric BlanketT  Rose
40.766725,-111.82732,Rosa,,Electric BlanketT  Rose
40.76668,-111.827284,Rosa,,Electric BlanketT  Rose
40.766815,-111.827262,Rosa,,Electric BlanketT  Rose
40.766797,-111.827262,Rosa,,Electric BlanketT  Rose
40.766806,-111.827274,Rosa,,Electric BlanketT  Rose
40.766806,-111.82725,Rosa,,Electric BlanketT  Rose
40.763142,-111.824397,Acer,tataricum,Tatarian Maple
40.763278,-111.824339,Acer,tataricum,Tatarian Maple
40.763251,-111.824339,Acer,tataricum,Tatarian Maple
40.763242,-111.824351,Acer,tataricum,Tatarian Maple
40.763314,-111.824352,Acer,tataricum,Tatarian Maple
40.765554,-111.824794,Acer,tataricum,Tatarian Maple
40.76558,-111.82483,Acer,tataricum,Tatarian Maple
40.765581,-111.824794,Acer,tataricum,Tatarian Maple
40.765554,-111.824806,Acer,tataricum,Tatarian Maple
40.765608,-111.824806,Acer,tataricum,Tatarian Maple
40.765599,-111.824806,Acer,tataricum,Tatarian Maple
40.765617,-111.824795,Acer,tataricum,Tatarian Maple
40.765329,-111.824649,Acer,tataricum,Tatarian Maple
40.765598,-111.82483,Acer,tataricum,Tatarian Maple
40.765599,-111.824794,Acer,tataricum,Tatarian Maple
40.765572,-111.824806,Acer,tataricum,Tatarian Maple
40.765581,-111.824782,Acer,tataricum,Tatarian Maple
40.765608,-111.824818,Acer,tataricum,Tatarian Maple
40.763314,-111.824316,Acer,tataricum,Tatarian Maple
40.763323,-111.82434,Acer,tataricum,Tatarian Maple
40.764962,-111.824396,Acer,tataricum,Tatarian Maple
40.764953,-111.824348,Acer,tataricum,Tatarian Maple
40.765365,-111.824709,Acer,tataricum,Tatarian Maple
40.765374,-111.824709,Acer,tataricum,Tatarian Maple
40.765527,-111.824805,Acer,tataricum,Tatarian Maple
40.765545,-111.824794,Acer,tataricum,Tatarian Maple
40.765616,-111.82483,Acer,tataricum,Tatarian Maple
40.765617,-111.824807,Acer,tataricum,Tatarian Maple
40.765617,-111.824818,Acer,tataricum,Tatarian Maple
40.76662,-111.823204,Acer,tataricum,Tatarian Maple
40.765554,-111.82477,Acer,tataricum,Tatarian Maple
40.765536,-111.82477,Acer,tataricum,Tatarian Maple
40.765518,-111.824793,Acer,tataricum,Tatarian Maple
40.765527,-111.824782,Acer,tataricum,Tatarian Maple
40.765518,-111.824758,Acer,tataricum,Tatarian Maple
40.765545,-111.824806,Acer,tataricum,Tatarian Maple
40.767246,-111.826249,Pinus,flexilis,Extra Blue Limber Pine
40.767255,-111.826225,Pinus,flexilis,Extra Blue Limber Pine
40.766321,-111.827019,Pinus,flexilis,Extra Blue Limber Pine
40.766357,-111.827102,Pinus,flexilis,Extra Blue Limber Pine
40.766321,-111.827055,Pinus,flexilis,Extra Blue Limber Pine
40.766339,-111.827067,Pinus,flexilis,Extra Blue Limber Pine
40.76576,-111.823706,Magnolia,loebneri,Loebner Magnolia
40.765733,-111.823706,Magnolia,loebneri,Loebner Magnolia
40.76575,-111.82373,Magnolia,loebneri,Loebner Magnolia
40.766306,-111.825467,Magnolia,loebneri,Loebner Magnolia
40.766342,-111.825432,Magnolia,loebneri,Loebner Magnolia
40.766287,-111.82549,Magnolia,loebneri,Loebner Magnolia
40.766324,-111.825455,Magnolia,loebneri,Loebner Magnolia
40.766296,-111.82549,Magnolia,loebneri,Loebner Magnolia
40.766333,-111.825443,Magnolia,loebneri,Loebner Magnolia
40.766315,-111.825455,Magnolia,loebneri,Loebner Magnolia
40.767164,-111.825134,Festuca,glauca,Elijah Blue Fescue
40.766222,-111.823345,Helenium,puberulum,Autumn Lollipop( TM) Sneezeweed
40.766051,-111.825795,Rosa,,Bobbie James Rose
40.765391,-111.823548,Cornus,sericea,Cheyenne Red-twig Dogwood
40.7654,-111.823536,Cornus,sericea,Cheyenne Red-twig Dogwood
40.7654,-111.82356,Cornus,sericea,Cheyenne Red-twig Dogwood
40.76541,-111.823524,Cornus,sericea,Cheyenne Red-twig Dogwood
40.765409,-111.823548,Cornus,sericea,Cheyenne Red-twig Dogwood
40.767467,-111.824742,Chionanthus,retusus,Chinese Fringe Tree
40.766222,-111.823238,Sequoiadendron,giganteum,Von Martin Giant Sequoia
40.766233,-111.825525,Syringa,vulgaris,Dappled Dawn Lilac
40.766656,-111.82309,Penstemon,palmeri,Palmer's Penstemon
40.766656,-111.82309,Penstemon,palmeri,Palmer's Penstemon
40.766177,-111.82575,Paeonia,,Little Red Gem Peony
40.767661,-111.824832,Hemerocallis,,Daylily
40.767716,-111.824797,Hemerocallis,,Tactile Daylily
40.766526,-111.826062,Rosa,,Jean KenneallyT Rose
40.76659,-111.825992,Rosa,,Jean KenneallyT Rose
40.766572,-111.826003,Rosa,,Jean KenneallyT Rose
40.766526,-111.826062,Rosa,,Jean KenneallyT Rose
40.766581,-111.826003,Rosa,,Jean KenneallyT Rose
40.766581,-111.825991,Rosa,,Jean KenneallyT Rose
40.766527,-111.82605,Rosa,,Jean KenneallyT Rose
40.76659,-111.826003,Rosa,,Jean KenneallyT Rose
40.765839,-111.823921,Euonymus,fortunei,Wintercreeper Euonymus
40.766256,-111.824838,Euonymus,fortunei,Wintercreeper Euonymus
40.766247,-111.824838,Euonymus,fortunei,Wintercreeper Euonymus
40.766247,-111.824838,Euonymus,fortunei,Wintercreeper Euonymus
40.766265,-111.824838,Euonymus,fortunei,Wintercreeper Euonymus
40.766256,-111.824838,Euonymus,fortunei,Wintercreeper Euonymus
40.766133,-111.823154,Juniperus,chinensis,Holbert Chinese Juniper
40.766132,-111.823237,Juniperus,chinensis,Holbert Chinese Juniper
40.766133,-111.823202,Juniperus,chinensis,Holbert Chinese Juniper
40.766133,-111.823154,Juniperus,chinensis,Holbert Chinese Juniper
40.76616,-111.823202,Juniperus,chinensis,Holbert Chinese Juniper
40.76616,-111.823143,Juniperus,chinensis,Holbert Chinese Juniper
40.766133,-111.823202,Juniperus,chinensis,Holbert Chinese Juniper
40.766132,-111.823237,Juniperus,chinensis,Holbert Chinese Juniper
40.76616,-111.823202,Juniperus,chinensis,Holbert Chinese Juniper
40.76616,-111.823143,Juniperus,chinensis,Holbert Chinese Juniper
40.766187,-111.823155,Juniperus,chinensis,Holbert Chinese Juniper
40.766187,-111.823155,Juniperus,chinensis,Holbert Chinese Juniper
40.766684,-111.824168,Artemisia,,Powis Castle Artemisia
40.766638,-111.824262,Artemisia,,Powis Castle Artemisia
40.766665,-111.824393,Artemisia,,Powis Castle Artemisia
40.766998,-111.824385,Artemisia,,Powis Castle Artemisia
40.766665,-111.824357,Artemisia,,Powis Castle Artemisia
40.7667,-111.824417,Artemisia,,Powis Castle Artemisia
40.766746,-111.824394,Artemisia,,Powis Castle Artemisia
40.766612,-111.824167,Artemisia,,Powis Castle Artemisia
40.766657,-111.82418,Artemisia,,Powis Castle Artemisia
40.766738,-111.824264,Artemisia,,Powis Castle Artemisia
40.765396,-111.827967,Quercus,turbinella,Turbinella Oak
40.765096,-111.828378,Quercus,turbinella,Turbinella Oak
40.765113,-111.828426,Quercus,turbinella,Turbinella Oak
40.765051,-111.828307,Quercus,turbinella,Turbinella Oak
40.767241,-111.825715,Iris,pseudacorus,Yellow Flag
40.767241,-111.825715,Iris,pseudacorus,Yellow Flag
40.767241,-111.825715,Iris,pseudacorus,Yellow Flag
40.767436,-111.824782,Liriodendron,tulipifera,Tulip Tree
40.766188,-111.82556,Nepeta,faassenii,Faassen Nepeta
40.766188,-111.82556,Nepeta,faassenii,Faassen Nepeta
40.767598,-111.824902,Hemerocallis,,Daylily
40.766701,-111.825543,Rosa,,Black JadeT Rose
40.766701,-111.825555,Rosa,,Black JadeT Rose
40.766746,-111.825555,Rosa,,Black JadeT Rose
40.766737,-111.825555,Rosa,,Black JadeT Rose
40.76671,-111.825543,Rosa,,Black JadeT Rose
40.76671,-111.825543,Rosa,,Black JadeT Rose
40.766728,-111.825543,Rosa,,Black JadeT Rose
40.766702,-111.825483,Rosa,,Black JadeT Rose
40.766737,-111.825543,Rosa,,Black JadeT Rose
40.766746,-111.825555,Rosa,,Black JadeT Rose
40.766693,-111.825483,Rosa,,Black JadeT Rose
40.766701,-111.825543,Rosa,,Black JadeT Rose
40.766684,-111.825483,Rosa,,Black JadeT Rose
40.766675,-111.825495,Rosa,,Black JadeT Rose
40.766719,-111.825543,Rosa,,Black JadeT Rose
40.766755,-111.825555,Rosa,,Black JadeT Rose
40.766719,-111.825543,Rosa,,Black JadeT Rose
40.766746,-111.825543,Rosa,,Black JadeT Rose
40.766746,-111.825555,Rosa,,Black JadeT Rose
40.766075,-111.823758,Pinus,banksiana,Schoodic Jack Pine
40.765446,-111.823525,Pinus,banksiana,Schoodic Jack Pine
40.76581,-111.824217,Syringa,vulgaris,Sarah Sands Lilac
40.765774,-111.824204,Syringa,vulgaris,Sarah Sands Lilac
40.765792,-111.824193,Syringa,vulgaris,Sarah Sands Lilac
40.765801,-111.824205,Syringa,vulgaris,Sarah Sands Lilac
40.765774,-111.824216,Syringa,vulgaris,Sarah Sands Lilac
40.76572,-111.82418,Syringa,vulgaris,Sarah Sands Lilac
40.765738,-111.824204,Syringa,vulgaris,Sarah Sands Lilac
40.765729,-111.82418,Syringa,vulgaris,Sarah Sands Lilac
40.765756,-111.824216,Syringa,vulgaris,Sarah Sands Lilac
40.765738,-111.824192,Syringa,vulgaris,Sarah Sands Lilac
40.765837,-111.824229,Syringa,vulgaris,Sarah Sands Lilac
40.765756,-111.824192,Syringa,vulgaris,Sarah Sands Lilac
40.766623,-111.82643,Rhus,aromatica,Gro-low Fragrant Sumac
40.766842,-111.82731,Rhus,aromatica,Gro-low Fragrant Sumac
40.766815,-111.82731,Rhus,aromatica,Gro-low Fragrant Sumac
40.766878,-111.827263,Rhus,aromatica,Gro-low Fragrant Sumac
40.766797,-111.827286,Rhus,aromatica,Gro-low Fragrant Sumac
40.766467,-111.826879,Rhus,aromatica,Gro-low Fragrant Sumac
40.766458,-111.826855,Rhus,aromatica,Gro-low Fragrant Sumac
40.766476,-111.826879,Rhus,aromatica,Gro-low Fragrant Sumac
40.766349,-111.827008,Rhus,aromatica,Gro-low Fragrant Sumac
40.766357,-111.827031,Rhus,aromatica,Gro-low Fragrant Sumac
40.766357,-111.827043,Rhus,aromatica,Gro-low Fragrant Sumac
40.766458,-111.826843,Rhus,aromatica,Gro-low Fragrant Sumac
40.766476,-111.826891,Rhus,aromatica,Gro-low Fragrant Sumac
40.764953,-111.824348,Rhus,aromatica,Gro-low Fragrant Sumac
40.764935,-111.824348,Rhus,aromatica,Gro-low Fragrant Sumac
40.764926,-111.82436,Rhus,aromatica,Gro-low Fragrant Sumac
40.765063,-111.824136,Rhus,aromatica,Gro-low Fragrant Sumac
40.765036,-111.824112,Rhus,aromatica,Gro-low Fragrant Sumac
40.765054,-111.824124,Rhus,aromatica,Gro-low Fragrant Sumac
40.764926,-111.824348,Rhus,aromatica,Gro-low Fragrant Sumac
40.764953,-111.82436,Rhus,aromatica,Gro-low Fragrant Sumac
40.764962,-111.82436,Rhus,aromatica,Gro-low Fragrant Sumac
40.764953,-111.824372,Rhus,aromatica,Gro-low Fragrant Sumac
40.764944,-111.82436,Rhus,aromatica,Gro-low Fragrant Sumac
40.764944,-111.82436,Rhus,aromatica,Gro-low Fragrant Sumac
40.766632,-111.826419,Rhus,aromatica,Gro-low Fragrant Sumac
40.764917,-111.824348,Rhus,aromatica,Gro-low Fragrant Sumac
40.764944,-111.824372,Rhus,aromatica,Gro-low Fragrant Sumac
40.764917,-111.824348,Rhus,aromatica,Gro-low Fragrant Sumac
40.764935,-111.82436,Rhus,aromatica,Gro-low Fragrant Sumac
40.764944,-111.824348,Rhus,aromatica,Gro-low Fragrant Sumac
40.766596,-111.82643,Rhus,aromatica,Gro-low Fragrant Sumac
40.766677,-111.826384,Rhus,aromatica,Gro-low Fragrant Sumac
40.76659,-111.826015,Rhus,aromatica,Gro-low Fragrant Sumac
40.766641,-111.826407,Rhus,aromatica,Gro-low Fragrant Sumac
40.766668,-111.826395,Rhus,aromatica,Gro-low Fragrant Sumac
40.766668,-111.826384,Rhus,aromatica,Gro-low Fragrant Sumac
40.766312,-111.827137,Rhus,aromatica,Gro-low Fragrant Sumac
40.766605,-111.82643,Rhus,aromatica,Gro-low Fragrant Sumac
40.766632,-111.826419,Rhus,aromatica,Gro-low Fragrant Sumac
40.766641,-111.826407,Rhus,aromatica,Gro-low Fragrant Sumac
40.766632,-111.826419,Rhus,aromatica,Gro-low Fragrant Sumac
